conversation_id_str,created_at,favorite_count,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,source_file,suburb,time,status,area
"1,88512E+18",Fri Jan 31 00:04:35 +0000 2025,0,"1,88512E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885116934238462155,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,08:04 AM,Advice,
"1,88514E+18",Fri Jan 31 01:50:31 +0000 2025,0,"1,88514E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885143595059196121,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,09:50 AM,Advice,
"1,88514E+18",Fri Jan 31 01:54:58 +0000 2025,1,"1,88514E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885144713805914398,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,09:54 AM,Advice,
"1,88516E+18",Fri Jan 31 02:46:20 +0000 2025,1,"1,88516E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885157639371542854,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,10:46 AM,Advice,
"1,8852E+18",Fri Jan 31 05:49:56 +0000 2025,0,"1,8852E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885203844302520813,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,01:49 PM,Advice,
"1,88521E+18",Fri Jan 31 06:02:48 +0000 2025,0,"1,88521E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885207083722912028,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,02:02 PM,Advice,
"1,88522E+18",Fri Jan 31 06:43:31 +0000 2025,1,"1,88522E+18",,,en,,0,0,2,https://x.com/dfes_wa/status/1885217328742490378,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,02:43 PM,Emergency Warning,
"1,88522E+18",Fri Jan 31 07:07:48 +0000 2025,1,"1,88522E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885223438555766862,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,03:07 PM,Watch and Act,
"1,88523E+18",Fri Jan 31 07:26:30 +0000 2025,0,"1,88523E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885228147731554523,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,03:26 PM,Advice,
"1,88523E+18",Fri Jan 31 07:28:29 +0000 2025,1,"1,88523E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885228644467122382,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,03:28 PM,Advice,
"1,88523E+18",Fri Jan 31 07:31:28 +0000 2025,0,"1,88523E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885229397114052679,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,03:31 PM,Emergency Warning,
"1,88523E+18",Fri Jan 31 07:35:19 +0000 2025,0,"1,88523E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885230364240863704,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,03:35 PM,Emergency Warning,
"1,88523E+18",Fri Jan 31 07:37:30 +0000 2025,1,"1,88523E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885230912377675808,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,03:37 PM,Emergency Warning,
"1,88524E+18",Fri Jan 31 07:55:50 +0000 2025,0,"1,88524E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885235527315824935,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,03:55 PM,Advice,
"1,88524E+18",Fri Jan 31 08:30:41 +0000 2025,1,"1,88524E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885244297110577396,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,04:30 PM,Emergency Warning,
"1,88524E+18",Fri Jan 31 08:32:38 +0000 2025,0,"1,88524E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885244788641063060,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,04:32 PM,Advice,
"1,88525E+18",Fri Jan 31 09:06:55 +0000 2025,1,"1,88525E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885253415472861555,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,05:06 PM,Emergency Warning,
"1,88526E+18",Fri Jan 31 09:22:51 +0000 2025,1,"1,88526E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885257425173045269,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,05:22 PM,Emergency Warning,
"1,88527E+18",Fri Jan 31 10:26:49 +0000 2025,1,"1,88527E+18",,,en,,0,0,2,https://x.com/dfes_wa/status/1885273525529043416,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,06:26 PM,Emergency Warning,
"1,88529E+18",Fri Jan 31 11:41:35 +0000 2025,1,"1,88529E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885292338630795377,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,07:41 PM,Emergency Warning,
"1,88532E+18",Fri Jan 31 13:30:05 +0000 2025,1,"1,88532E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885319646620094670,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,09:29 PM,Watch and Act,
"1,88534E+18",Fri Jan 31 14:55:01 +0000 2025,2,"1,88534E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885341019388207328,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,10:54 PM,Watch and Act,
"1,88537E+18",Fri Jan 31 16:53:57 +0000 2025,0,"1,88537E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885370948544848350,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,12:53 AM,Advice,
"1,88479E+18",Thu Jan 30 02:25:02 +0000 2025,1,"1,88479E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884789890384347443,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,10:24 AM,Advice,
"1,88487E+18",Thu Jan 30 07:41:42 +0000 2025,0,"1,88487E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884869584571990472,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,03:41 PM,Advice,
"1,88413E+18",Tue Jan 28 06:53:30 +0000 2025,0,"1,88413E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884132678443872667,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,02:53 PM,Advice,
"1,88415E+18",Tue Jan 28 07:49:17 +0000 2025,0,"1,88415E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884146714845815233,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,03:49 PM,Advice,
"1,88415E+18",Tue Jan 28 07:51:49 +0000 2025,0,"1,88415E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884147353516662935,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,03:51 PM,Advice,
"1,88417E+18",Tue Jan 28 09:10:01 +0000 2025,1,"1,88417E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1884167031899234796,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,05:09 PM,Advice,
"1,88445E+18",Wed Jan 29 03:49:42 +0000 2025,2,"1,88445E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884448812250587396,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,11:49 AM,Advice,
"1,8845E+18",Wed Jan 29 07:18:17 +0000 2025,0,"1,8845E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884501302434226504,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,03:18 PM,Advice,
"1,88465E+18",Wed Jan 29 16:52:00 +0000 2025,0,"1,88465E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884645681799061539,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,12:51 AM,Advice,
"1,88465E+18",Wed Jan 29 17:16:39 +0000 2025,0,"1,88465E+18",,,en,,0,1,0,https://x.com/dfes_wa/status/1884651885296312420,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,01:16 AM,Watch and Act,
"1,88465E+18",Wed Jan 29 17:19:59 +0000 2025,1,"1,88465E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1884652725847417154,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,01:19 AM,Watch and Act,
"1,88466E+18",Wed Jan 29 17:52:25 +0000 2025,0,"1,88466E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884660885375115338,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,01:52 AM,Advice,
"1,88469E+18",Wed Jan 29 19:35:22 +0000 2025,0,"1,88469E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884686795486749078,364678681,dfes_wa,Alfred_Cove_tweets.csv,Alfred Cove,03:35 AM,Advice,
"1,88522E+18",Fri Jan 31 06:43:31 +0000 2025,1,"1,88522E+18",,,en,,0,0,2,https://x.com/dfes_wa/status/1885217328742490378,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,02:43 PM,Emergency Warning,
"1,88522E+18",Fri Jan 31 06:46:45 +0000 2025,0,"1,88522E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885218143515402723,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,02:46 PM,Advice,
"1,88522E+18",Fri Jan 31 07:07:48 +0000 2025,1,"1,88522E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885223438555766862,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,03:07 PM,Watch and Act,
"1,88522E+18",Fri Jan 31 07:08:55 +0000 2025,0,"1,88522E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885223722292044161,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,03:08 PM,Advice,
"1,88523E+18",Fri Jan 31 07:22:31 +0000 2025,0,"1,88523E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885227144038826168,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,03:22 PM,Advice,
"1,88523E+18",Fri Jan 31 07:31:28 +0000 2025,0,"1,88523E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885229397114052679,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,03:31 PM,Emergency Warning,
"1,88523E+18",Fri Jan 31 07:35:19 +0000 2025,0,"1,88523E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885230364240863704,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,03:35 PM,Emergency Warning,
"1,88523E+18",Fri Jan 31 07:37:30 +0000 2025,1,"1,88523E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885230912377675808,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,03:37 PM,Emergency Warning,
"1,88524E+18",Fri Jan 31 08:30:41 +0000 2025,1,"1,88524E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885244297110577396,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,04:30 PM,Emergency Warning,
"1,88524E+18",Fri Jan 31 08:32:38 +0000 2025,0,"1,88524E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885244788641063060,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,04:32 PM,Advice,
"1,88525E+18",Fri Jan 31 09:06:55 +0000 2025,1,"1,88525E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885253415472861555,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,05:06 PM,Emergency Warning,
"1,88532E+18",Fri Jan 31 13:30:05 +0000 2025,1,"1,88532E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885319646620094670,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,09:29 PM,Watch and Act,
"1,88534E+18",Fri Jan 31 14:55:01 +0000 2025,2,"1,88534E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885341019388207328,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,10:54 PM,Watch and Act,
"1,88537E+18",Fri Jan 31 16:53:57 +0000 2025,0,"1,88537E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885370948544848350,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,12:53 AM,Advice,
"1,88412E+18",Tue Jan 28 06:04:45 +0000 2025,2,"1,88412E+18",,,en,,0,0,2,https://x.com/dfes_wa/status/1884120408364048776,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,02:04 PM,Watch and Act,
"1,88413E+18",Tue Jan 28 06:53:30 +0000 2025,0,"1,88413E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884132678443872667,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,02:53 PM,Advice,
"1,88415E+18",Tue Jan 28 07:51:49 +0000 2025,0,"1,88415E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884147353516662935,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,03:51 PM,Advice,
"1,88415E+18",Tue Jan 28 08:18:30 +0000 2025,0,"1,88415E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884154069079711944,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,04:18 PM,Advice,
"1,88465E+18",Wed Jan 29 16:52:00 +0000 2025,0,"1,88465E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884645681799061539,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,12:51 AM,Advice,
"1,88469E+18",Wed Jan 29 19:35:22 +0000 2025,0,"1,88469E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884686795486749078,364678681,dfes_wa,Alkimos_tweets.csv,Alkimos,03:35 AM,Advice,
"1,86494E+18",Fri Dec 06 07:59:29 +0000 2024,1,"1,86494E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1864942726669832672,364678681,dfes_wa,Anketell_tweets.csv,Anketell,03:59 PM,Advice,
"1,88512E+18",Fri Jan 31 00:04:35 +0000 2025,0,"1,88512E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885116934238462155,364678681,dfes_wa,Anketell_tweets.csv,Anketell,08:04 AM,Advice,
"1,88514E+18",Fri Jan 31 01:50:31 +0000 2025,0,"1,88514E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885143595059196121,364678681,dfes_wa,Anketell_tweets.csv,Anketell,09:50 AM,Advice,
"1,88514E+18",Fri Jan 31 01:54:58 +0000 2025,1,"1,88514E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885144713805914398,364678681,dfes_wa,Anketell_tweets.csv,Anketell,09:54 AM,Advice,
"1,88516E+18",Fri Jan 31 02:46:20 +0000 2025,1,"1,88516E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885157639371542854,364678681,dfes_wa,Anketell_tweets.csv,Anketell,10:46 AM,Advice,
"1,8852E+18",Fri Jan 31 05:47:07 +0000 2025,2,"1,8852E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885203134517305383,364678681,dfes_wa,Anketell_tweets.csv,Anketell,01:46 PM,Emergency Warning,
"1,8852E+18",Fri Jan 31 05:48:44 +0000 2025,1,"1,8852E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885203543453479417,364678681,dfes_wa,Anketell_tweets.csv,Anketell,01:48 PM,Emergency Warning,
"1,8852E+18",Fri Jan 31 05:49:56 +0000 2025,0,"1,8852E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885203844302520813,364678681,dfes_wa,Anketell_tweets.csv,Anketell,01:49 PM,Advice,
"1,88521E+18",Fri Jan 31 06:02:48 +0000 2025,0,"1,88521E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885207083722912028,364678681,dfes_wa,Anketell_tweets.csv,Anketell,02:02 PM,Advice,
"1,88521E+18",Fri Jan 31 06:23:41 +0000 2025,1,"1,88521E+18",,,en,,0,0,2,https://x.com/dfes_wa/status/1885212337654931511,364678681,dfes_wa,Anketell_tweets.csv,Anketell,02:23 PM,Emergency Warning,
"1,88522E+18",Fri Jan 31 06:57:04 +0000 2025,2,"1,88522E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885220740112540058,364678681,dfes_wa,Anketell_tweets.csv,Anketell,02:56 PM,Emergency Warning,
"1,88523E+18",Fri Jan 31 07:26:30 +0000 2025,0,"1,88523E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885228147731554523,364678681,dfes_wa,Anketell_tweets.csv,Anketell,03:26 PM,Advice,
"1,88523E+18",Fri Jan 31 07:28:29 +0000 2025,1,"1,88523E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885228644467122382,364678681,dfes_wa,Anketell_tweets.csv,Anketell,03:28 PM,Advice,
"1,88524E+18",Fri Jan 31 07:55:50 +0000 2025,0,"1,88524E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885235527315824935,364678681,dfes_wa,Anketell_tweets.csv,Anketell,03:55 PM,Advice,
"1,88524E+18",Fri Jan 31 08:30:41 +0000 2025,1,"1,88524E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885244297110577396,364678681,dfes_wa,Anketell_tweets.csv,Anketell,04:30 PM,Emergency Warning,
"1,88524E+18",Fri Jan 31 08:32:38 +0000 2025,0,"1,88524E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885244788641063060,364678681,dfes_wa,Anketell_tweets.csv,Anketell,04:32 PM,Advice,
"1,8653E+18",Sat Dec 07 07:43:17 +0000 2024,1,"1,8653E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1865301038766637186,364678681,dfes_wa,Anketell_tweets.csv,Anketell,03:43 PM,Advice,
"1,86567E+18",Sun Dec 08 07:51:12 +0000 2024,1,"1,86567E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1865665415806087206,364678681,dfes_wa,Anketell_tweets.csv,Anketell,03:51 PM,Advice,
"1,86467E+18",Thu Dec 05 13:56:28 +0000 2024,1,"1,86467E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1864670175221698969,364678681,dfes_wa,Anketell_tweets.csv,Anketell,09:56 PM,Watch and Act,
"1,88479E+18",Thu Jan 30 02:25:02 +0000 2025,1,"1,88479E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884789890384347443,364678681,dfes_wa,Anketell_tweets.csv,Anketell,10:24 AM,Advice,
"1,88487E+18",Thu Jan 30 07:41:42 +0000 2025,0,"1,88487E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884869584571990472,364678681,dfes_wa,Anketell_tweets.csv,Anketell,03:41 PM,Advice,
"1,84424E+18",Thu Oct 10 05:00:58 +0000 2024,0,"1,84424E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1844241692058370498,364678681,dfes_wa,Anketell_tweets.csv,Anketell,01:00 PM,Advice,
"1,88415E+18",Tue Jan 28 07:49:17 +0000 2025,0,"1,88415E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884146714845815233,364678681,dfes_wa,Anketell_tweets.csv,Anketell,03:49 PM,Advice,
"1,88417E+18",Tue Jan 28 09:10:01 +0000 2025,1,"1,88417E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1884167031899234796,364678681,dfes_wa,Anketell_tweets.csv,Anketell,05:09 PM,Advice,
"1,8842E+18",Tue Jan 28 11:37:31 +0000 2025,1,"1,8842E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884204153867825408,364678681,dfes_wa,Anketell_tweets.csv,Anketell,07:37 PM,Advice,
"1,88441E+18",Wed Jan 29 00:58:01 +0000 2025,0,"1,88441E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884405606079230284,364678681,dfes_wa,Anketell_tweets.csv,Anketell,08:57 AM,Advice,
"1,88444E+18",Wed Jan 29 03:03:31 +0000 2025,1,"1,88444E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884437189972615354,364678681,dfes_wa,Anketell_tweets.csv,Anketell,11:03 AM,Advice,
"1,88445E+18",Wed Jan 29 03:49:42 +0000 2025,2,"1,88445E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884448812250587396,364678681,dfes_wa,Anketell_tweets.csv,Anketell,11:49 AM,Advice,
"1,8845E+18",Wed Jan 29 07:18:17 +0000 2025,0,"1,8845E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884501302434226504,364678681,dfes_wa,Anketell_tweets.csv,Anketell,03:18 PM,Advice,
"1,88451E+18",Wed Jan 29 07:57:57 +0000 2025,0,"1,88451E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884511284332462406,364678681,dfes_wa,Anketell_tweets.csv,Anketell,03:57 PM,Advice,
"1,88465E+18",Wed Jan 29 16:52:00 +0000 2025,0,"1,88465E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884645681799061539,364678681,dfes_wa,Anketell_tweets.csv,Anketell,12:51 AM,Advice,
"1,88465E+18",Wed Jan 29 17:16:39 +0000 2025,0,"1,88465E+18",,,en,,0,1,0,https://x.com/dfes_wa/status/1884651885296312420,364678681,dfes_wa,Anketell_tweets.csv,Anketell,01:16 AM,Watch and Act,
"1,88465E+18",Wed Jan 29 17:19:59 +0000 2025,1,"1,88465E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1884652725847417154,364678681,dfes_wa,Anketell_tweets.csv,Anketell,01:19 AM,Watch and Act,
"1,88466E+18",Wed Jan 29 17:52:25 +0000 2025,0,"1,88466E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884660885375115338,364678681,dfes_wa,Anketell_tweets.csv,Anketell,01:52 AM,Advice,
"1,88515E+18",Fri Jan 31 02:00:54 +0000 2025,0,"1,88515E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885146204453167617,364678681,dfes_wa,Applecross_tweets.csv,Applecross,10:00 AM,Advice,
"1,8852E+18",Fri Jan 31 05:47:07 +0000 2025,2,"1,8852E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885203134517305383,364678681,dfes_wa,Applecross_tweets.csv,Applecross,01:46 PM,Emergency Warning,
"1,8852E+18",Fri Jan 31 05:48:44 +0000 2025,1,"1,8852E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885203543453479417,364678681,dfes_wa,Applecross_tweets.csv,Applecross,01:48 PM,Emergency Warning,
"1,88521E+18",Fri Jan 31 06:23:41 +0000 2025,1,"1,88521E+18",,,en,,0,0,2,https://x.com/dfes_wa/status/1885212337654931511,364678681,dfes_wa,Applecross_tweets.csv,Applecross,02:23 PM,Emergency Warning,
"1,88522E+18",Fri Jan 31 06:46:45 +0000 2025,0,"1,88522E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885218143515402723,364678681,dfes_wa,Applecross_tweets.csv,Applecross,02:46 PM,Advice,
"1,88522E+18",Fri Jan 31 06:57:04 +0000 2025,2,"1,88522E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885220740112540058,364678681,dfes_wa,Applecross_tweets.csv,Applecross,02:56 PM,Emergency Warning,
"1,88522E+18",Fri Jan 31 07:08:55 +0000 2025,0,"1,88522E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885223722292044161,364678681,dfes_wa,Applecross_tweets.csv,Applecross,03:08 PM,Advice,
"1,88523E+18",Fri Jan 31 07:18:19 +0000 2025,1,"1,88523E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885226087338434870,364678681,dfes_wa,Applecross_tweets.csv,Applecross,03:18 PM,Emergency Warning,
"1,88523E+18",Fri Jan 31 07:22:31 +0000 2025,0,"1,88523E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885227144038826168,364678681,dfes_wa,Applecross_tweets.csv,Applecross,03:22 PM,Advice,
"1,88523E+18",Fri Jan 31 07:31:28 +0000 2025,0,"1,88523E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885229397114052679,364678681,dfes_wa,Applecross_tweets.csv,Applecross,03:31 PM,Emergency Warning,
"1,88523E+18",Fri Jan 31 07:35:19 +0000 2025,0,"1,88523E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885230364240863704,364678681,dfes_wa,Applecross_tweets.csv,Applecross,03:35 PM,Emergency Warning,
"1,88523E+18",Fri Jan 31 07:37:30 +0000 2025,1,"1,88523E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885230912377675808,364678681,dfes_wa,Applecross_tweets.csv,Applecross,03:37 PM,Emergency Warning,
"1,88524E+18",Fri Jan 31 08:17:32 +0000 2025,1,"1,88524E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885240986940625072,364678681,dfes_wa,Applecross_tweets.csv,Applecross,04:17 PM,Emergency Warning,
"1,88525E+18",Fri Jan 31 09:06:55 +0000 2025,1,"1,88525E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885253415472861555,364678681,dfes_wa,Applecross_tweets.csv,Applecross,05:06 PM,Emergency Warning,
"1,88526E+18",Fri Jan 31 09:15:59 +0000 2025,1,"1,88526E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885255697505673426,364678681,dfes_wa,Applecross_tweets.csv,Applecross,05:15 PM,Watch and Act,
"1,88526E+18",Fri Jan 31 09:41:51 +0000 2025,2,"1,88526E+18",,,en,,0,0,1,https://x.com/dfes_wa/status/1885262207682044052,364678681,dfes_wa,Applecross_tweets.csv,Applecross,05:41 PM,Watch and Act,
"1,8853E+18",Fri Jan 31 12:07:57 +0000 2025,1,"1,8853E+18",,,en,,0,0,2,https://x.com/dfes_wa/status/1885298975563276589,364678681,dfes_wa,Applecross_tweets.csv,Applecross,08:07 PM,Watch and Act,
"1,88537E+18",Fri Jan 31 16:53:57 +0000 2025,0,"1,88537E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885370948544848350,364678681,dfes_wa,Applecross_tweets.csv,Applecross,12:53 AM,Advice,
"1,88413E+18",Tue Jan 28 06:53:30 +0000 2025,0,"1,88413E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884132678443872667,364678681,dfes_wa,Applecross_tweets.csv,Applecross,02:53 PM,Advice,
"1,88415E+18",Tue Jan 28 08:18:30 +0000 2025,0,"1,88415E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1884154069079711944,364678681,dfes_wa,Applecross_tweets.csv,Applecross,04:18 PM,Advice,
"1,88512E+18",Fri Jan 31 00:04:35 +0000 2025,0,"1,88512E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885116934238462155,364678681,dfes_wa,Ardross_tweets.csv,Ardross,08:04 AM,Advice,
"1,88514E+18",Fri Jan 31 01:50:31 +0000 2025,0,"1,88514E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885143595059196121,364678681,dfes_wa,Ardross_tweets.csv,Ardross,09:50 AM,Advice,
"1,88514E+18",Fri Jan 31 01:54:58 +0000 2025,1,"1,88514E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885144713805914398,364678681,dfes_wa,Ardross_tweets.csv,Ardross,09:54 AM,Advice,
"1,88515E+18",Fri Jan 31 02:00:54 +0000 2025,0,"1,88515E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885146204453167617,364678681,dfes_wa,Ardross_tweets.csv,Ardross,10:00 AM,Advice,
"1,88516E+18",Fri Jan 31 02:46:20 +0000 2025,1,"1,88516E+18",,,en,,0,0,0,https://x.com/dfes_wa/status/1885157639371542854,364678681,dfes_wa,Ardross_tweets.csv,Ardross,10:46 AM,Advice,
