Unnamed: 0,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2024-02-23,15.9,37.1,,,,E,80.0,07:37,21.3,52,,E,41,,36.0,21,,E,19,
,2024-02-24,20.3,23.8,,,,NE,52.0,01:16,20.3,100,,NW,9,,23.4,85,,SW,4,
,2024-02-25,17.7,22.9,,,,E,69.0,02:06,18.9,82,,E,33,,18.9,97,,ESE,28,
,2024-02-26,18.8,34.3,,,,E,57.0,00:18,22.5,77,,E,24,,32.1,43,,SW,24,
,2024-02-27,15.8,31.2,,,,ESE,43.0,23:52,18.9,58,,S,11,,28.1,32,,WSW,19,
,2024-02-28,16.9,31.5,,,,ESE,56.0,06:04,22.2,51,,E,26,,26.8,38,,SW,28,
,2024-02-29,16.1,36.4,,,,ESE,65.0,05:38,23.2,51,,E,24,,35.3,20,,SE,11,
,2024-03-1,17.4,33.4,,,,ESE,74.0,05:52,22.8,53,,E,37,,32.7,27,,E,20,
,2024-03-2,17.9,28.7,,,,E,94.0,05:57,21.7,61,,E,50,,25.3,57,,E,43,
,2024-03-3,21.5,34.2,,,,ENE,96.0,00:05,27.1,59,,ENE,39,,32.1,47,,ENE,11,
,2024-03-4,20.0,28.7,,,,E,48.0,23:54,20.5,100,,SW,26,,28.5,56,,SW,13,
,2024-03-5,16.7,33.4,,,,E,67.0,23:36,22.6,61,,E,13,,32.8,31,,ESE,11,
,2024-03-6,16.4,31.5,,,,E,65.0,07:11,20.6,63,,E,37,,30.5,39,,E,30,
,2024-03-7,19.3,36.8,,,,E,67.0,02:45,27.2,53,,ENE,15,,32.5,35,,ENE,20,
,2024-03-8,24.6,28.5,,,,SSW,52.0,23:33,25.8,72,,WNW,4,,24.9,66,,SW,30,
,2024-03-9,12.3,27.6,,,,E,39.0,00:00,17.6,51,,ESE,13,,26.3,25,,SSE,9,
,2024-03-10,13.8,29.6,,,,ESE,54.0,02:48,19.2,51,,E,28,,28.0,23,,E,9,
,2024-03-11,15.2,31.4,,,,E,65.0,23:13,20.1,59,,E,37,,30.1,26,,E,15,
,2024-03-12,16.6,29.8,,,,E,69.0,00:08,20.4,62,,E,30,,28.9,43,,E,15,
,2024-03-13,19.0,30.6,,,,E,59.0,22:02,21.4,71,,E,30,,28.5,49,,ENE,20,
,2024-03-14,18.7,28.0,,,,ESE,61.0,02:33,22.7,71,,E,35,,26.8,59,,E,26,
,2024-03-15,19.3,31.2,,,,E,61.0,10:04,22.5,78,,E,37,,30.7,43,,E,20,
,2024-03-16,20.2,35.2,,,,E,52.0,06:49,25.2,64,,E,22,,33.6,30,,SW,20,
,2024-03-17,18.4,30.8,,,,WSW,35.0,15:43,22.9,61,,NW,2,,27.7,51,,SW,20,
,2024-03-18,15.1,30.9,,,,E,61.0,23:30,20.4,64,,SSE,7,,29.3,36,,SSW,19,
,2024-03-19,12.8,25.9,,,,E,72.0,23:37,17.5,49,,E,35,,24.8,23,,ENE,31,
,2024-03-20,12.6,27.6,,,,E,74.0,01:32,18.4,47,,ENE,26,,26.8,25,,E,26,
,2024-03-21,15.3,30.3,,,,E,63.0,23:57,20.7,42,,E,28,,28.8,25,,ENE,13,
,2024-03-22,15.1,28.1,,,,E,74.0,23:48,19.8,53,,E,46,,27.1,25,,SE,15,
,2024-03-23,14.1,26.6,,,,E,72.0,00:14,19.7,48,,E,30,,25.7,28,,E,35,
,2024-03-24,14.1,27.6,,,,E,61.0,00:59,19.9,52,,ENE,17,,27.5,23,,ENE,22,
,2024-03-25,14.9,29.7,,,,E,41.0,04:16,20.8,38,,ENE,20,,28.2,19,,E,7,
,2024-03-26,17.6,32.7,,,,E,37.0,03:54,23.7,30,,E,22,,31.2,14,,WSW,19,
,2024-03-27,19.4,35.6,,,,ESE,48.0,03:56,24.9,27,,E,22,,33.7,15,,WSW,20,
,2024-03-28,20.2,31.5,,,,E,46.0,06:18,27.0,24,,ENE,15,,27.8,36,,SW,22,
,2024-03-29,14.5,28.4,,,,SW,30.0,14:10,18.0,78,,NNW,2,,26.1,31,,WSW,15,
,2024-03-30,16.0,29.7,,,,SW,35.0,16:33,22.3,64,,E,7,,28.7,31,,SW,15,
,2024-03-31,16.1,29.8,,,,ESE,76.0,23:22,21.4,55,,E,24,,28.8,30,,ESE,9,
,2024-04-1,13.3,26.7,,,,E,72.0,07:06,17.3,52,,E,41,,26.3,30,,E,13,
,2024-04-2,12.8,29.7,,,,ESE,63.0,03:46,17.3,55,,E,33,,28.7,28,,ESE,9,
,2024-04-3,12.5,29.2,,,,ESE,61.0,05:51,17.8,50,,E,28,,27.9,22,,E,15,
,2024-04-4,15.5,29.8,,,,E,57.0,04:17,18.9,41,,ENE,24,,29.1,17,,ENE,22,
,2024-04-5,18.3,34.4,,,,E,54.0,00:37,23.8,34,,ENE,24,,33.0,11,,NNW,4,
,2024-04-6,19.5,35.1,,,,E,48.0,04:46,21.4,29,,E,24,,33.8,10,,ENE,17,
,2024-04-7,18.8,36.0,,,,E,76.0,23:57,22.9,35,,E,28,,35.0,11,,ENE,19,
,2024-04-8,15.4,27.6,,,,E,81.0,00:11,20.5,56,,E,28,,26.9,33,,E,26,
,2024-04-9,12.6,26.6,,,,E,72.0,02:30,16.9,60,,E,37,,24.9,31,,E,20,
,2024-04-10,13.8,27.2,,,,E,63.0,02:18,18.6,49,,E,26,,26.4,26,,ENE,22,
,2024-04-11,14.0,27.3,,,,E,65.0,03:02,18.6,45,,E,28,,27.0,24,,ESE,13,
,2024-04-12,13.9,27.8,,,,E,61.0,01:09,17.3,57,,E,28,,25.6,34,,NE,9,
,2024-04-13,14.2,26.9,,,,ESE,41.0,08:09,18.1,59,,E,24,,25.4,32,,SSW,15,
,2024-04-14,15.9,27.1,,,,SW,37.0,16:25,19.9,57,,E,11,,25.2,39,,SW,15,
,2024-04-15,15.6,28.5,,,,ESE,44.0,05:45,19.1,63,,E,26,,27.4,29,,ESE,11,
,2024-04-16,16.0,30.1,,,,E,56.0,08:30,20.3,59,,E,30,,29.0,25,,E,19,
,2024-04-17,16.7,31.8,,,,E,67.0,01:49,21.2,52,,E,37,,30.9,22,,ENE,24,
,2024-04-18,17.2,32.5,,,,E,67.0,06:20,22.4,40,,E,28,,31.5,19,,E,11,
,2024-04-19,17.1,29.4,,,,E,46.0,02:26,22.2,35,,ENE,20,,28.4,19,,ENE,17,
,2024-04-20,17.1,30.7,,,,E,46.0,01:57,22.0,31,,ENE,24,,29.5,13,,NE,7,
