Unnamed: 0,Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
,2025-01-21,28.6,40.4,0.0,,,SSE,39.0,17:00,36.4,22,,N,13,1006.1,37.7,27,,SW,24,1005.2
,2025-01-22,25.7,40.2,1.4,,,SW,63.0,13:06,32.3,33,,E,13,1007.3,33.4,34,,WSW,19,1007.1
,2025-01-23,27.1,42.3,0.0,,,WSW,44.0,13:46,31.8,35,,ESE,20,1009.1,34.5,31,,WSW,30,1007.0
,2025-01-24,21.8,36.5,0.0,,,WNW,50.0,17:23,30.3,57,,NNW,17,1007.6,33.5,47,,WNW,28,1004.9
,2025-01-25,20.3,31.2,1.0,,,SW,35.0,13:59,23.7,91,,NW,15,1008.5,29.6,58,,WSW,20,1007.9
,2025-01-26,21.1,30.3,0.2,,,SW,43.0,15:37,25.1,64,,SE,13,1012.3,29.0,48,,WSW,30,1010.5
,2025-01-27,15.6,33.7,0.0,,,SSW,44.0,15:18,23.4,57,,ESE,20,1015.7,31.9,35,,SW,26,1012.8
,2025-01-28,17.7,38.3,0.0,,,ESE,44.0,04:06,24.3,43,,E,31,1017.2,36.8,18,,E,20,1014.0
,2025-01-29,22.9,42.5,0.0,,,SW,43.0,16:37,30.2,32,,ENE,22,1015.1,41.6,13,,ESE,9,1010.5
,2025-01-30,24.2,43.1,0.0,,,NNE,48.0,09:57,35.4,16,,NE,28,1010.1,40.6,13,,WSW,33,1005.8
,2025-01-31,18.1,35.2,0.0,,,WSW,39.0,12:45,26.4,70,,SSW,9,1006.8,32.7,45,,SW,24,1005.5
